ID,Name,Age,Nationality,Overall,Club,Value,Pos_simp,Weight,Finishing,Acceleration,Dribbling,Stamina,Strength,Vision,Positioning,GKReflexes,Height_cm
200949,Lucas Moura,25,Brazil,83,Tottenham Hotspur,€31M,MID,69.85,78.0,94.0,88.0,75.0,59.0,74.0,80.0,14.0,175.26
200888,Danilo Pereira,26,Portugal,83,FC Porto,€27M,MID,83.01,61.0,63.0,76.0,83.0,89.0,73.0,69.0,15.0,187.96
200724,Nacho Fernández,28,Spain,83,Real Madrid,€24.5M,DEF,76.2,32.0,70.0,55.0,78.0,79.0,53.0,37.0,7.0,180.34
200316,T. Horn,25,Germany,83,1. FC Köln,€24M,GK,89.81,13.0,45.0,20.0,31.0,67.0,55.0,15.0,86.0,193.04
199914,Allan,27,Brazil,83,Napoli,€26.5M,MID,73.94,72.0,81.0,82.0,95.0,77.0,79.0,79.0,8.0,175.26
199845,F. Acerbi,30,Italy,83,Lazio,€19M,DEF,88.0,37.0,65.0,65.0,81.0,83.0,65.0,20.0,11.0,193.04
199564,Sergi Roberto,26,Spain,83,FC Barcelona,€26.5M,DEF,68.04,63.0,78.0,78.0,85.0,69.0,83.0,69.0,10.0,177.8
198329,Rodrigo,27,Spain,83,Valencia CF,€30.5M,ATT,77.11,78.0,88.0,82.0,78.0,72.0,74.0,83.0,5.0,182.88
197965,Pizzi,28,Portugal,83,SL Benfica,€25.5M,MID,72.12,76.0,82.0,80.0,86.0,59.0,85.0,84.0,15.0,177.8
195365,K. Kampl,27,Slovenia,83,RB Leipzig,€26.5M,MID,67.13,63.0,84.0,86.0,88.0,47.0,82.0,73.0,16.0,177.8
194404,Neto,28,Brazil,83,Valencia CF,€21M,GK,83.91,15.0,53.0,19.0,39.0,63.0,42.0,11.0,82.0,190.5
193698,O. Baumann,28,Germany,83,TSG 1899 Hoffenheim,€21M,GK,82.1,11.0,47.0,19.0,39.0,69.0,41.0,10.0,85.0,187.96
193474,I. Gueye,28,Senegal,83,Everton,€21M,MID,66.22,50.0,76.0,75.0,89.0,70.0,67.0,67.0,13.0,175.26
192883,H. Mkhitaryan,29,Armenia,83,Arsenal,€25.5M,MID,74.84,74.0,84.0,84.0,83.0,62.0,84.0,82.0,7.0,177.8
192638,Marcos Alonso,27,Spain,83,Chelsea,€24M,DEF,87.09,68.0,69.0,79.0,90.0,76.0,69.0,79.0,12.0,187.96
192593,D. Subašić,33,Croatia,83,AS Monaco,€13M,GK,83.91,10.0,51.0,11.0,32.0,80.0,52.0,15.0,84.0,190.5
190547,K. Glik,30,Poland,83,AS Monaco,€19M,DEF,79.83,27.0,50.0,51.0,67.0,90.0,23.0,24.0,10.0,190.5
189712,K. Strootman,28,Netherlands,83,Olympique de Marseille,€21M,MID,79.83,68.0,65.0,75.0,79.0,81.0,79.0,78.0,7.0,185.42
189068,B. Dost,29,Netherlands,83,Sporting CP,€26M,ATT,88.9,87.0,49.0,68.0,82.0,92.0,68.0,89.0,8.0,195.58
188152,Oscar,26,Brazil,83,Shanghai SIPG FC,€30.5M,MID,66.22,76.0,75.0,78.0,76.0,38.0,83.0,79.0,12.0,177.8
186627,M. Balotelli,27,Italy,83,OGC Nice,€27.5M,ATT,88.0,85.0,76.0,81.0,66.0,86.0,74.0,79.0,2.0,187.96
185221,Luiz Gustavo,30,Brazil,83,Olympique de Marseille,€19M,DEF,78.02,48.0,65.0,68.0,85.0,81.0,69.0,53.0,13.0,187.96
184942,Giuliano,28,Brazil,83,Al Nassr,€26M,MID,68.04,79.0,85.0,84.0,82.0,74.0,80.0,81.0,8.0,172.72
179944,David Luiz,31,Brazil,83,Chelsea,€17.5M,DEF,86.18,55.0,59.0,66.0,66.0,79.0,69.0,54.0,14.0,187.96
179783,R. Fährmann,29,Germany,83,FC Schalke 04,€20M,GK,97.98,11.0,38.0,15.0,32.0,79.0,42.0,11.0,87.0,198.12
178088,Juan Mata,30,Spain,83,Manchester United,€24.5M,MID,63.05,78.0,69.0,82.0,71.0,37.0,85.0,83.0,8.0,170.18
178086,Adán,31,Spain,83,Atlético Madrid,€15.5M,GK,92.08,11.0,56.0,12.0,32.0,77.0,42.0,11.0,83.0,190.5
178005,Rui Patrício,30,Portugal,83,Wolverhampton Wanderers,€16.5M,GK,83.91,12.0,53.0,20.0,45.0,77.0,64.0,13.0,82.0,190.5
177683,Y. Sommer,29,Switzerland,83,Borussia Mönchengladbach,€20M,GK,78.93,13.0,48.0,15.0,45.0,68.0,58.0,15.0,85.0,182.88
177610,Javi Martínez,29,Spain,83,FC Bayern München,€20M,MID,86.18,43.0,49.0,60.0,74.0,84.0,75.0,51.0,8.0,193.04
177457,L. Bender,29,Germany,83,Bayer 04 Leverkusen,€20M,DEF,81.19,59.0,66.0,72.0,86.0,76.0,76.0,69.0,7.0,185.42
176266,Lucas Leiva,31,Brazil,83,Lazio,€17.5M,MID,78.02,62.0,67.0,77.0,80.0,67.0,81.0,66.0,6.0,177.8
163705,S. Mandanda,33,France,83,Olympique de Marseille,€13M,GK,82.1,13.0,53.0,15.0,31.0,61.0,55.0,11.0,84.0,185.42
162895,Cesc Fàbregas,31,Spain,83,Chelsea,€22M,MID,77.11,72.0,56.0,79.0,56.0,61.0,91.0,72.0,15.0,177.8
162240,M. Dembélé,30,Belgium,83,Tottenham Hotspur,€24M,MID,82.1,66.0,72.0,89.0,70.0,89.0,80.0,70.0,14.0,185.42
156616,F. Ribéry,35,France,83,FC Bayern München,€11.5M,MID,72.12,74.0,78.0,84.0,58.0,60.0,84.0,77.0,10.0,170.18
104389,R. Jarstein,33,Norway,83,Hertha BSC,€13M,GK,82.1,13.0,40.0,11.0,31.0,70.0,37.0,15.0,84.0,190.5
53302,D. De Rossi,34,Italy,83,Roma,€8M,MID,83.01,50.0,63.0,64.0,74.0,81.0,71.0,55.0,9.0,182.88
24630,Pepe Reina,35,Spain,83,Milan,€6M,GK,92.08,14.0,50.0,10.0,34.0,72.0,65.0,13.0,82.0,187.96
236583,J. Pavlenka,26,Czech Republic,82,SV Werder Bremen,€19.5M,GK,81.19,16.0,35.0,12.0,20.0,68.0,25.0,14.0,85.0,195.58
235243,M. de Ligt,18,Netherlands,82,Ajax,€27M,DEF,88.9,53.0,62.0,65.0,74.0,87.0,63.0,44.0,10.0,187.96
231866,Rodri,22,Spain,82,Atlético Madrid,€29M,MID,82.1,64.0,70.0,77.0,86.0,75.0,83.0,75.0,8.0,190.5
230658,Arthur,21,Brazil,82,FC Barcelona,€32.5M,MID,73.03,72.0,68.0,82.0,78.0,62.0,82.0,77.0,12.0,170.18
230621,G. Donnarumma,19,Italy,82,Milan,€29M,GK,89.81,12.0,46.0,28.0,34.0,72.0,50.0,14.0,88.0,195.58
230258,Rosberto Dourado,30,Brazil,82,Atlético Mineiro,€16.5M,MID,69.85,53.0,80.0,77.0,93.0,68.0,77.0,58.0,9.0,175.26
230225,Juiano Mestres,34,Brazil,82,Cruzeiro,€6.5M,DEF,82.1,56.0,68.0,60.0,76.0,79.0,50.0,58.0,18.0,180.34
230168,Raphaelito Anjos,30,Brazil,82,Grêmio,€14M,GK,84.82,8.0,41.0,9.0,29.0,79.0,71.0,27.0,78.0,190.5
227055,Gelson Martins,23,Portugal,82,Atlético Madrid,€29.5M,MID,72.12,66.0,95.0,85.0,87.0,48.0,79.0,82.0,9.0,172.72
224411,Gonçalo Guedes,21,Portugal,82,Valencia CF,€29M,MID,68.04,75.0,89.0,86.0,81.0,62.0,77.0,77.0,9.0,177.8
223959,L. Torreira,22,Uruguay,82,Arsenal,€25M,MID,63.96,50.0,81.0,78.0,85.0,66.0,74.0,65.0,9.0,167.64
222737,Malcom,21,Brazil,82,FC Barcelona,€31.5M,ATT,73.94,75.0,87.0,85.0,74.0,64.0,83.0,79.0,9.0,172.72
221087,Pau López,23,Spain,82,Real Betis,€21.5M,GK,77.11,19.0,45.0,18.0,42.0,52.0,62.0,20.0,81.0,187.96
220814,L. Hernández,22,France,82,Atlético Madrid,€25.5M,DEF,76.2,42.0,80.0,65.0,82.0,76.0,61.0,57.0,10.0,182.88
220440,C. Lenglet,23,France,82,FC Barcelona,€26M,DEF,81.19,23.0,72.0,60.0,73.0,80.0,60.0,47.0,7.0,185.42
216354,A. Kramarić,27,Croatia,82,TSG 1899 Hoffenheim,€26M,MID,73.03,86.0,78.0,87.0,76.0,68.0,66.0,84.0,15.0,177.8
216267,A. Robertson,24,Scotland,82,Liverpool,€24.5M,DEF,63.96,57.0,81.0,76.0,89.0,66.0,74.0,66.0,14.0,177.8
216194,Dani García,28,Spain,82,Athletic Club de Bilbao,€20M,MID,79.83,51.0,53.0,66.0,88.0,75.0,76.0,60.0,11.0,180.34
212404,F. Bernardeschi,24,Italy,82,Juventus,€29.5M,MID,77.11,70.0,83.0,86.0,80.0,63.0,80.0,78.0,12.0,185.42
212194,J. Brandt,22,Germany,82,Bayer 04 Leverkusen,€30.5M,MID,83.91,78.0,78.0,87.0,73.0,69.0,83.0,78.0,9.0,185.42
211320,D. Rugani,23,Italy,82,Juventus,€24.5M,DEF,83.91,33.0,56.0,64.0,67.0,79.0,50.0,28.0,5.0,190.5
210617,Samu Castillejo,23,Spain,82,Milan,€29M,MID,67.13,77.0,85.0,85.0,55.0,50.0,81.0,81.0,14.0,182.88
210514,João Cancelo,24,Portugal,82,Juventus,€25.5M,DEF,73.94,58.0,91.0,84.0,89.0,66.0,74.0,78.0,14.0,182.88
210413,A. Romagnoli,23,Italy,82,Milan,€26.5M,DEF,78.02,30.0,63.0,65.0,75.0,81.0,40.0,31.0,9.0,187.96
209989,T. Partey,25,Ghana,82,Atlético Madrid,€25.5M,MID,77.11,63.0,73.0,78.0,87.0,81.0,73.0,60.0,7.0,185.42
209297,Fred,25,Brazil,82,Manchester United,€26.5M,MID,63.96,74.0,77.0,79.0,87.0,61.0,76.0,69.0,15.0,170.18
208830,J. Vardy,31,England,82,Leicester City,€20M,ATT,73.94,85.0,89.0,76.0,86.0,67.0,72.0,85.0,11.0,177.8
208596,A. Belotti,24,Italy,82,Torino,€30M,ATT,72.12,88.0,78.0,78.0,83.0,84.0,61.0,85.0,7.0,180.34
208448,E. Forsberg,26,Sweden,82,RB Leipzig,€26M,MID,73.94,70.0,76.0,82.0,74.0,62.0,83.0,75.0,11.0,177.8
207494,J. Lingard,25,England,82,Manchester United,€26.5M,MID,62.14,78.0,84.0,83.0,87.0,53.0,82.0,86.0,9.0,175.26
207471,F. Vázquez,29,Argentina,82,Sevilla FC,€21.5M,MID,82.1,74.0,58.0,86.0,61.0,79.0,84.0,77.0,7.0,185.42
205678,E. Višća,28,Bosnia Herzegovina,82,Medipol Başakşehir FK,€22.5M,MID,63.05,80.0,90.0,82.0,84.0,58.0,73.0,80.0,16.0,172.72
205452,A. Rüdiger,25,Germany,82,Chelsea,€22.5M,DEF,84.82,27.0,67.0,59.0,60.0,82.0,57.0,33.0,8.0,190.5
203551,A. Florenzi,27,Italy,82,Roma,€20.5M,DEF,67.13,70.0,86.0,78.0,90.0,67.0,76.0,82.0,10.0,172.72
203263,H. Maguire,25,England,82,Leicester City,€23.5M,DEF,99.79,43.0,39.0,70.0,68.0,89.0,60.0,60.0,9.0,193.04
202371,T. Meunier,26,Belgium,82,Paris Saint-Germain,€21M,MID,89.81,76.0,74.0,75.0,92.0,85.0,71.0,80.0,9.0,190.5
201956,S. Sané,27,Senegal,82,FC Schalke 04,€18.5M,DEF,84.82,38.0,62.0,64.0,69.0,88.0,62.0,48.0,16.0,195.58
201455,G. Kondogbia,25,Central African Rep.,82,Valencia CF,€27.5M,MID,79.83,69.0,69.0,78.0,85.0,91.0,78.0,78.0,10.0,187.96
201400,Rafinha,25,Brazil,82,FC Barcelona,€29.5M,MID,71.21,73.0,71.0,87.0,67.0,66.0,81.0,77.0,7.0,175.26
201305,Gabriel Paulista,27,Brazil,82,Valencia CF,€21M,DEF,78.93,42.0,71.0,60.0,72.0,82.0,65.0,51.0,7.0,187.96
201153,Morata,25,Spain,82,Chelsea,€28.5M,ATT,84.82,80.0,76.0,83.0,68.0,78.0,76.0,85.0,5.0,187.96
199987,J. Cillessen,29,Netherlands,82,FC Barcelona,€18M,GK,83.01,10.0,54.0,12.0,40.0,67.0,60.0,11.0,80.0,185.42
199451,W. Ben Yedder,27,France,82,Sevilla FC,€23.5M,ATT,68.04,84.0,87.0,84.0,69.0,60.0,79.0,87.0,7.0,170.18
198951,C. Bakambu,27,DR Congo,82,Beijing Sinobo Guoan FC,€26M,ATT,73.03,84.0,88.0,80.0,79.0,76.0,73.0,85.0,6.0,182.88
198950,Pablo Sarabia,26,Spain,82,Sevilla FC,€26M,MID,69.85,78.0,75.0,86.0,72.0,58.0,84.0,79.0,14.0,175.26
198717,W. Zaha,25,Ivory Coast,82,Crystal Palace,€28.5M,ATT,66.22,77.0,89.0,90.0,76.0,75.0,77.0,78.0,10.0,180.34
198706,Luis Alberto,25,Spain,82,Lazio,€28.5M,ATT,73.94,80.0,77.0,86.0,73.0,67.0,87.0,81.0,11.0,182.88
198164,Jonathan Viera,28,Spain,82,Beijing Sinobo Guoan FC,€22.5M,ATT,63.96,78.0,86.0,84.0,79.0,67.0,84.0,72.0,9.0,170.18
198141,Bartra,27,Spain,82,Real Betis,€21M,DEF,73.03,55.0,75.0,70.0,67.0,71.0,75.0,61.0,8.0,182.88
197655,S. Coates,27,Uruguay,82,Sporting CP,€21M,DEF,92.08,42.0,46.0,64.0,81.0,94.0,50.0,49.0,13.0,195.58
195093,Willian José,26,Brazil,82,Real Sociedad,€26.5M,ATT,92.99,84.0,62.0,79.0,73.0,90.0,68.0,87.0,8.0,187.96
193525,Mário Fernandes,27,Russia,82,PFC CSKA Moscow,€18.5M,DEF,79.83,56.0,79.0,77.0,87.0,75.0,73.0,76.0,12.0,187.96
193469,Víctor Ruiz,29,Spain,82,Villarreal CF,€19.5M,DEF,78.02,37.0,55.0,53.0,72.0,87.0,56.0,39.0,14.0,185.42
193283,T. Delaney,26,Denmark,82,Borussia Dortmund,€21.5M,MID,78.93,72.0,76.0,73.0,90.0,79.0,77.0,75.0,15.0,182.88
192984,K. Casteels,26,Belgium,82,VfL Wolfsburg,€19.5M,GK,86.18,15.0,44.0,14.0,44.0,72.0,42.0,15.0,83.0,198.12
192318,M. Götze,26,Germany,82,Borussia Dortmund,€27M,MID,74.84,75.0,74.0,84.0,73.0,68.0,86.0,81.0,10.0,175.26
192227,S. Mustafi,26,Germany,82,Arsenal,€22.5M,DEF,82.1,58.0,58.0,53.0,68.0,78.0,55.0,50.0,6.0,182.88
191180,J. Pastore,29,Argentina,82,Roma,€21.5M,MID,78.02,73.0,69.0,87.0,62.0,64.0,87.0,78.0,12.0,187.96
189505,Pedro,30,Spain,82,Chelsea,€21M,ATT,64.86,78.0,79.0,84.0,70.0,47.0,77.0,82.0,9.0,170.18
189125,G. Bonaventura,28,Italy,82,Milan,€22M,MID,74.84,70.0,75.0,83.0,84.0,66.0,82.0,78.0,14.0,180.34
189117,R. Bürki,27,Switzerland,82,Borussia Dortmund,€18.5M,GK,84.82,8.0,44.0,12.0,36.0,74.0,50.0,10.0,86.0,187.96
188803,Taison,30,Brazil,82,Shakhtar Donetsk,€21M,MID,63.96,76.0,93.0,87.0,79.0,62.0,79.0,74.0,13.0,172.72
187936,S. Nzonzi,29,France,82,Roma,€17M,MID,74.84,64.0,44.0,72.0,86.0,92.0,77.0,70.0,13.0,195.58
187754,Marlos,30,Ukraine,82,Shakhtar Donetsk,€21M,MID,68.95,79.0,85.0,87.0,78.0,62.0,82.0,77.0,9.0,175.26
186561,A. Ramsey,27,Wales,82,Arsenal,€25M,MID,76.2,74.0,64.0,81.0,89.0,67.0,79.0,84.0,8.0,182.88
186345,K. Trippier,27,England,82,Tottenham Hotspur,€18.5M,DEF,72.12,48.0,76.0,75.0,88.0,65.0,80.0,75.0,10.0,177.8
185103,A. Kolarov,32,Serbia,82,Roma,€12.5M,DEF,83.01,55.0,73.0,79.0,84.0,77.0,77.0,75.0,6.0,187.96
184484,G. Sigurðsson,28,Iceland,82,Everton,€22.5M,MID,82.1,77.0,58.0,80.0,86.0,68.0,86.0,79.0,12.0,185.42
184431,S. Giovinco,31,Italy,82,Toronto FC,€20M,ATT,60.78,80.0,88.0,86.0,77.0,42.0,81.0,82.0,3.0,162.56
184200,M. Arnautović,29,Austria,82,West Ham United,€22M,ATT,83.01,78.0,79.0,84.0,78.0,84.0,77.0,83.0,15.0,193.04
184144,N. Gaitán,30,Argentina,82,Dalian YiFang FC,€21M,MID,66.22,71.0,84.0,84.0,69.0,46.0,82.0,77.0,5.0,172.72
183711,J. Henderson,28,England,82,Liverpool,€18M,MID,79.83,67.0,67.0,73.0,91.0,72.0,83.0,75.0,13.0,182.88
183574,M. Kruse,30,Germany,82,SV Werder Bremen,€21.5M,ATT,76.2,83.0,69.0,82.0,71.0,72.0,83.0,85.0,9.0,180.34
183498,M. Parolo,33,Italy,82,Lazio,€9M,MID,74.84,70.0,68.0,75.0,88.0,77.0,78.0,82.0,9.0,182.88
183376,L. Fejsa,29,Serbia,82,SL Benfica,€17M,MID,79.83,49.0,52.0,68.0,90.0,78.0,63.0,50.0,14.0,182.88
183280,A. Rami,32,France,82,Olympique de Marseille,€12.5M,DEF,89.81,45.0,52.0,56.0,84.0,91.0,44.0,24.0,3.0,190.5
181786,V. Ćorluka,32,Croatia,82,Lokomotiv Moscow,€12.5M,DEF,83.91,44.0,49.0,65.0,80.0,86.0,60.0,45.0,6.0,193.04
181291,G. Wijnaldum,27,Netherlands,82,Liverpool,€23M,MID,68.95,70.0,77.0,84.0,85.0,72.0,78.0,79.0,6.0,175.26
179847,F. Fazio,31,Argentina,82,Roma,€15M,DEF,84.82,41.0,36.0,48.0,74.0,91.0,47.0,32.0,14.0,195.58
178509,O. Giroud,31,France,82,Chelsea,€20M,ATT,92.08,83.0,43.0,70.0,62.0,88.0,76.0,83.0,5.0,193.04
173521,Marcano,31,Spain,82,Roma,€15M,DEF,77.11,43.0,67.0,54.0,78.0,77.0,48.0,30.0,16.0,187.96
171897,A. Guardado,31,Mexico,82,Real Betis,€19M,MID,67.13,60.0,74.0,80.0,84.0,57.0,83.0,70.0,10.0,170.18
170481,E. Garay,31,Argentina,82,Valencia CF,€15M,DEF,89.81,58.0,34.0,60.0,62.0,88.0,63.0,42.0,14.0,187.96
168530,Jardel,32,Brazil,82,SL Benfica,€12.5M,DEF,87.09,38.0,50.0,52.0,68.0,89.0,49.0,30.0,7.0,193.04
168435,S. Sirigu,31,Italy,82,Torino,€13.5M,GK,79.83,10.0,50.0,15.0,34.0,66.0,55.0,10.0,81.0,193.04
168354,E. Viviano,32,Italy,82,Sporting CP,€12.5M,GK,89.81,17.0,30.0,18.0,29.0,58.0,60.0,10.0,83.0,195.58
165229,L. Koscielny,32,France,82,Arsenal,€12.5M,DEF,74.84,32.0,64.0,62.0,62.0,75.0,56.0,41.0,7.0,185.42
163489,A. Consigli,31,Italy,82,Sassuolo,€13.5M,GK,82.1,10.0,48.0,10.0,31.0,51.0,46.0,10.0,83.0,187.96
158963,L. Biglia,32,Argentina,82,Milan,€12.5M,MID,63.05,50.0,65.0,80.0,75.0,65.0,80.0,50.0,7.0,177.8
146530,Dani Alves,35,Brazil,82,Paris Saint-Germain,€4.8M,DEF,68.04,61.0,77.0,84.0,74.0,55.0,78.0,74.0,7.0,172.72
113422,David Villa,36,Spain,82,New York City FC,€8M,ATT,68.95,86.0,72.0,83.0,70.0,66.0,75.0,86.0,9.0,175.26
106231,Aduriz,37,Spain,82,Athletic Club de Bilbao,€8M,ATT,78.02,83.0,64.0,76.0,60.0,82.0,73.0,87.0,9.0,182.88
48940,P. Čech,36,Czech Republic,82,Arsenal,€3M,GK,89.81,12.0,35.0,12.0,32.0,63.0,53.0,13.0,79.0,195.58
5479,Casillas,37,Spain,82,FC Porto,€1.5M,GK,83.91,12.0,59.0,25.0,43.0,70.0,65.0,16.0,84.0,185.42
231677,M. Rashford,20,England,81,Manchester United,€27M,ATT,69.85,78.0,90.0,83.0,79.0,71.0,74.0,81.0,14.0,185.42
230271,Laure Santeiro,30,Brazil,81,Fluminense,€17M,MID,63.05,72.0,86.0,82.0,67.0,48.0,80.0,82.0,10.0,170.18
229906,L. Bailey,20,Jamaica,81,Bayer 04 Leverkusen,€26.5M,MID,78.93,75.0,94.0,86.0,76.0,59.0,77.0,80.0,14.0,177.8
229237,M. Akanji,22,Switzerland,81,Borussia Dortmund,€21M,DEF,84.82,36.0,72.0,67.0,76.0,84.0,66.0,33.0,9.0,187.96
228702,F. de Jong,21,Netherlands,81,Ajax,€26M,MID,69.85,52.0,74.0,86.0,74.0,69.0,85.0,63.0,9.0,180.34
227928,Nélson Semedo,24,Portugal,81,FC Barcelona,€20M,DEF,67.13,50.0,91.0,80.0,91.0,62.0,62.0,72.0,12.0,177.8
226456,Pablo Fornals,22,Spain,81,Villarreal CF,€24M,MID,67.13,77.0,71.0,81.0,77.0,67.0,86.0,77.0,15.0,177.8
226271,Fabián,22,Spain,81,Napoli,€26M,MID,69.85,79.0,69.0,81.0,73.0,69.0,82.0,80.0,13.0,187.96
225508,E. Bailly,24,Ivory Coast,81,Manchester United,€21M,DEF,77.11,33.0,68.0,60.0,72.0,85.0,54.0,47.0,8.0,185.42
222509,Dani Ceballos,21,Spain,81,Real Madrid,€25M,MID,69.85,68.0,73.0,85.0,75.0,62.0,83.0,76.0,13.0,177.8
221992,H. Lozano,22,Mexico,81,PSV,€24M,ATT,69.85,77.0,94.0,84.0,80.0,59.0,75.0,77.0,10.0,175.26
216475,Morales,30,Spain,81,Levante UD,€17M,ATT,69.85,80.0,88.0,87.0,82.0,60.0,75.0,77.0,8.0,180.34
216451,J. Seri,26,Ivory Coast,81,Fulham,€20.5M,MID,73.03,69.0,75.0,78.0,75.0,63.0,83.0,73.0,12.0,170.18
216409,M. Politano,24,Italy,81,Inter,€22.5M,MID,67.13,74.0,85.0,84.0,79.0,45.0,75.0,77.0,11.0,170.18
216352,M. Brozović,25,Croatia,81,Inter,€18.5M,MID,68.04,69.0,69.0,81.0,84.0,66.0,80.0,69.0,8.0,180.34
216201,Williams,24,Spain,81,Athletic Club de Bilbao,€24.5M,ATT,78.93,77.0,92.0,82.0,75.0,85.0,75.0,76.0,13.0,185.42
214997,A. Correa,23,Argentina,81,Atlético Madrid,€24.5M,MID,68.04,82.0,87.0,87.0,74.0,63.0,78.0,82.0,16.0,170.18
213661,A. Christensen,22,Denmark,81,Chelsea,€21.5M,DEF,81.19,36.0,66.0,68.0,69.0,73.0,62.0,32.0,8.0,187.96
212814,João Mário,25,Portugal,81,Inter,€22.5M,MID,73.03,64.0,73.0,83.0,79.0,68.0,81.0,77.0,8.0,177.8
212151,T. Strakosha,23,Albania,81,Lazio,€17M,GK,78.02,18.0,41.0,14.0,23.0,56.0,49.0,18.0,86.0,193.04
210864,E. Hysaj,24,Albania,81,Napoli,€20M,DEF,69.85,47.0,79.0,75.0,87.0,69.0,59.0,63.0,11.0,182.88
210406,P. Zieliński,24,Poland,81,Napoli,€24.5M,MID,74.84,65.0,82.0,84.0,72.0,54.0,82.0,77.0,6.0,180.34
210243,Ricardo Pereira,24,Portugal,81,Leicester City,€19M,DEF,69.85,61.0,88.0,83.0,84.0,60.0,75.0,75.0,11.0,175.26
210035,Grimaldo,22,Spain,81,SL Benfica,€20.5M,DEF,68.95,50.0,85.0,83.0,83.0,63.0,60.0,75.0,13.0,170.18
209889,R. Guerreiro,24,Portugal,81,Borussia Dortmund,€24M,MID,71.21,75.0,82.0,83.0,72.0,49.0,79.0,77.0,8.0,170.18
208135,A. Doucouré,25,France,81,Watford,€19.5M,MID,76.2,73.0,63.0,78.0,93.0,81.0,76.0,73.0,14.0,182.88
207877,J. Martínez,25,Venezuela,81,Atlanta United,€22.5M,ATT,68.95,84.0,89.0,75.0,72.0,73.0,58.0,84.0,8.0,170.18
207664,C. Bacca,31,Colombia,81,Villarreal CF,€16M,ATT,77.11,84.0,73.0,80.0,66.0,74.0,68.0,90.0,8.0,180.34
206467,A. Plea,25,France,81,Borussia Mönchengladbach,€22M,ATT,78.93,82.0,78.0,78.0,82.0,77.0,78.0,83.0,15.0,180.34
205923,B. Davies,25,Wales,81,Tottenham Hotspur,€18.5M,DEF,76.2,58.0,76.0,76.0,85.0,69.0,75.0,71.0,14.0,182.88
205362,M. Nastasić,25,Serbia,81,FC Schalke 04,€18.5M,DEF,83.01,30.0,65.0,43.0,62.0,78.0,55.0,30.0,13.0,187.96
205175,A. Milik,24,Poland,81,Napoli,€25.5M,ATT,78.02,88.0,69.0,74.0,73.0,78.0,60.0,81.0,6.0,185.42
204923,M. Sabitzer,24,Austria,81,RB Leipzig,€22.5M,MID,77.11,79.0,83.0,79.0,84.0,76.0,79.0,81.0,13.0,177.8
204884,B. Mendy,23,France,81,Manchester City,€20M,DEF,84.82,33.0,77.0,80.0,81.0,81.0,76.0,77.0,9.0,185.42
204024,C. Kramer,27,Germany,81,Borussia Mönchengladbach,€17M,MID,76.2,45.0,52.0,71.0,93.0,69.0,73.0,70.0,8.0,190.5
203890,S. Vrsaljko,26,Croatia,81,Inter,€18M,DEF,76.2,44.0,82.0,74.0,90.0,73.0,68.0,65.0,12.0,180.34
203486,T. Hazard,25,Belgium,81,Borussia Mönchengladbach,€21.5M,ATT,68.95,69.0,86.0,85.0,77.0,62.0,80.0,81.0,8.0,175.26
202857,K. Bellarabi,28,Germany,81,Bayer 04 Leverkusen,€18M,MID,81.19,72.0,90.0,87.0,73.0,68.0,76.0,76.0,10.0,182.88
202685,S. Zaza,27,Italy,81,Torino,€21M,ATT,83.91,80.0,79.0,77.0,76.0,88.0,66.0,83.0,9.0,185.42
201454,F. Ghoulam,27,Algeria,81,Napoli,€16.5M,DEF,79.83,54.0,71.0,79.0,88.0,68.0,69.0,69.0,13.0,182.88
200726,B. Lecomte,27,France,81,Montpellier HSC,€15M,GK,78.02,11.0,44.0,11.0,34.0,55.0,41.0,10.0,82.0,185.42
200647,J. Iličić,30,Slovenia,81,Atalanta,€17M,MID,78.93,78.0,67.0,83.0,64.0,74.0,82.0,80.0,6.0,190.5
200610,K. Volland,25,Germany,81,Bayer 04 Leverkusen,€22M,ATT,84.82,81.0,78.0,79.0,88.0,82.0,81.0,81.0,12.0,177.8
200454,Paco Alcácer,24,Spain,81,Borussia Dortmund,€23.5M,ATT,72.12,85.0,82.0,78.0,65.0,64.0,65.0,86.0,5.0,175.26
199715,Vitolo,28,Spain,81,Atlético Madrid,€18M,MID,78.93,77.0,78.0,84.0,80.0,81.0,78.0,80.0,16.0,185.42
199503,G. Xhaka,25,Switzerland,81,Arsenal,€22M,MID,82.1,49.0,47.0,70.0,80.0,75.0,81.0,77.0,13.0,185.42
199434,D. Tadić,29,Serbia,81,Ajax,€17.5M,MID,76.2,74.0,69.0,85.0,69.0,62.0,85.0,75.0,16.0,180.34
199042,C. Aránguiz,29,Chile,81,Bayer 04 Leverkusen,€17M,MID,69.85,64.0,76.0,75.0,87.0,63.0,81.0,75.0,13.0,170.18
196889,S. Verdi,25,Italy,81,Napoli,€19.5M,ATT,60.78,67.0,88.0,84.0,75.0,48.0,82.0,76.0,9.0,170.18
195086,D. Lovren,28,Croatia,81,Liverpool,€16M,DEF,83.91,33.0,54.0,63.0,68.0,82.0,56.0,21.0,7.0,187.96
193532,G. Medel,30,Chile,81,Beşiktaş JK,€13M,DEF,64.86,31.0,72.0,63.0,84.0,83.0,72.0,58.0,6.0,170.18
193348,X. Shaqiri,26,Switzerland,81,Liverpool,€19M,MID,72.12,71.0,84.0,86.0,75.0,73.0,81.0,74.0,11.0,170.18
